,c,n,x,y,country,decade
86,-0.21088857706766065,7,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CHI,2000-2010
87,0.8193772741631631,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CHL,2000-2010
88,0.6594817398192013,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CHN,2000-2010
89,-0.18103483594175218,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",COL,2000-2010
90,0.3487798761638667,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",COM,2000-2010
91,-0.5503232293047347,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",COD,2000-2010
92,-0.16615065246657054,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",COG,2000-2010
93,0.5862929783130073,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CRI,2000-2010
94,-0.88839253773078,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CIV,2000-2010
95,0.41491880239597884,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",HRV,2000-2010
96,0.0602434644679367,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CUB,2000-2010
97,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CUW,2000-2010
98,0.5392007801968008,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CYP,2000-2010
99,0.6598888042536295,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CZE,2000-2010
100,0.807622607964908,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",DNK,2000-2010
101,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",DJI,2000-2010
102,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",DMA,2000-2010
103,0.6440365602218192,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",DOM,2000-2010
104,0.3506038368838586,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ECU,2000-2010
105,0.7835055841249493,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",EGY,2000-2010
106,0.6603679588118239,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SLV,2000-2010
107,-0.8110157320961446,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GNQ,2000-2010
108,-0.41213146801389783,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ERI,2000-2010
109,0.8719754909390827,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",EST,2000-2010
110,-0.11329699604851842,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SWZ,2000-2010
111,-0.433882555789782,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ETH,2000-2010
112,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",FRO,2000-2010
113,0.4028467966468563,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",FJI,2000-2010
114,0.8315220811571793,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",FIN,2000-2010
115,0.4289213952192409,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",FRA,2000-2010
116,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PYF,2000-2010
117,-0.4826339358256226,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GAB,2000-2010
118,-0.7326431750540918,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GMB,2000-2010
119,0.25840502200848786,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GEO,2000-2010
120,0.4841257062294908,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",DEU,2000-2010
121,-0.2695689423531945,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GHA,2000-2010
122,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GIB,2000-2010
123,0.6560557819308718,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GRC,2000-2010
124,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GRL,2000-2010
125,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GRD,2000-2010
126,0.5598122752659805,7,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GUM,2000-2010
127,0.12797354847459474,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GTM,2000-2010
128,-0.0656593513830961,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GIN,2000-2010
129,0.14021646624290987,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GNB,2000-2010
130,0.7224375861238674,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GUY,2000-2010
131,0.7001992628022354,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",HTI,2000-2010
132,0.1040587284530058,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",HND,2000-2010
133,0.8490928392771344,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",HKG,2000-2010
134,0.8044699695584385,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",HUN,2000-2010
135,0.8889884380352977,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ISL,2000-2010
136,-0.21547763006244294,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",IND,2000-2010
137,-0.23695426471352782,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",IDN,2000-2010
138,0.537651454941722,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",IRN,2000-2010
139,-0.06404961239627784,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",IRQ,2000-2010
140,0.8307677870059821,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",IRL,2000-2010
141,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",IMN,2000-2010
142,0.8592875483292132,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ISR,2000-2010
143,0.7546328938343865,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ITA,2000-2010
144,0.8605680312810591,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",JAM,2000-2010
145,0.6908200175590412,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",JPN,2000-2010
146,-0.1850719885049083,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",JOR,2000-2010
147,0.4391112517041767,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",KAZ,2000-2010
148,0.10897818668948016,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",KEN,2000-2010
149,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",KIR,2000-2010
150,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PRK,2000-2010
151,0.9229074546041263,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",KOR,2000-2010
152,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",XKX,2000-2010
153,-0.20072794387935888,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",KWT,2000-2010
154,0.2114622762019818,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",KGZ,2000-2010
155,0.22832879008307597,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LAO,2000-2010
156,0.8998049295397799,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LVA,2000-2010
157,-0.40168450959494784,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LBN,2000-2010
158,0.5722465155969515,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LSO,2000-2010
159,-0.4479879106387598,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LBR,2000-2010
160,-0.4884391320426464,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LBY,2000-2010
161,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LIE,2000-2010
162,0.8188367078353095,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LTU,2000-2010
163,-0.3392693418376387,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LUX,2000-2010
164,0.3011658971530413,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MAC,2000-2010
165,0.034615227026581666,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MKD,2000-2010
166,0.12265822694468878,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MDG,2000-2010
167,0.4383315434041464,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MWI,2000-2010
168,-0.005890603203846432,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MYS,2000-2010
169,0.2584792421777562,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MDV,2000-2010
170,-0.3155472193895938,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MLI,2000-2010
171,0.5368776365315396,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MLT,2000-2010
172,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MHL,2000-2010
173,-0.4844584996165218,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MRT,2000-2010
174,0.15995989665344712,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MUS,2000-2010
175,0.8530715255259766,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MEX,2000-2010
176,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",FSM,2000-2010
177,0.7415402877007584,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MDA,2000-2010
178,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MCO,2000-2010
179,0.036206617067492466,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MNG,2000-2010
180,0.7556786511567032,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MNE,2000-2010
181,0.35748530868938677,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MAR,2000-2010
182,0.486879716033614,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MOZ,2000-2010
183,-0.6808334020246968,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MMR,2000-2010
184,-0.7933611329770708,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NAM,2000-2010
185,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NRU,2000-2010
186,-0.23349032859895005,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NPL,2000-2010
187,0.5494166180205037,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NLD,2000-2010
188,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NCL,2000-2010
189,0.5413167581201297,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NZL,2000-2010
190,0.4184800208349663,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NIC,2000-2010
191,0.18268803118750393,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NER,2000-2010
192,-0.26029302645221974,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NGA,2000-2010
193,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MNP,2000-2010
194,0.3794335625172239,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",NOR,2000-2010
195,0.3469261513149953,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",OMN,2000-2010
196,0.7610881435762998,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PAK,2000-2010
197,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PLW,2000-2010
198,0.768484101018531,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PAN,2000-2010
199,-0.7672475040919555,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PNG,2000-2010
200,0.3951381649507883,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PRY,2000-2010
201,-0.4757389571438373,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PER,2000-2010
202,-0.31438012509618884,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PHL,2000-2010
203,0.758675110566619,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",POL,2000-2010
204,0.7975331639670561,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PRT,2000-2010
205,0.4376731113764871,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",PRI,2000-2010
206,-0.03725582789751279,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",QAT,2000-2010
207,0.06359481651330515,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ROU,2000-2010
208,0.6794381373417732,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",RUS,2000-2010
209,0.18683736388550853,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",RWA,2000-2010
210,-0.362995251535313,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",WSM,2000-2010
211,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SMR,2000-2010
212,0.14333771925469244,8,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",STP,2000-2010
213,0.8160727015149938,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SAU,2000-2010
214,-0.3746664339238273,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SEN,2000-2010
215,0.3170556598159849,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SRB,2000-2010
216,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SYC,2000-2010
217,-0.036882515437546316,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SLE,2000-2010
218,0.0417117166599943,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SGP,2000-2010
219,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SXM,2000-2010
220,0.7923355124445866,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SVK,2000-2010
221,0.4666166291725317,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SVN,2000-2010
222,-0.996151405281308,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SLB,2000-2010
223,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SOM,2000-2010
224,0.7826678028303166,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ZAF,2000-2010
225,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SSD,2000-2010
226,0.9493075366058983,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",ESP,2000-2010
227,0.6181875926349403,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LKA,2000-2010
228,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",KNA,2000-2010
229,0.1714918156135666,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",LCA,2000-2010
230,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",MAF,2000-2010
231,0.7135222034585192,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",VCT,2000-2010
232,0.13285291524638118,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SDN,2000-2010
233,0.17336862109698886,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SUR,2000-2010
234,0.5558852653733075,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SWE,2000-2010
235,0.496996300797686,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",CHE,2000-2010
236,-0.6069472493709046,7,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SYR,2000-2010
237,-0.2280713051704038,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TJK,2000-2010
238,-0.04793757107177151,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TZA,2000-2010
239,0.566667576449683,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",THA,2000-2010
240,-0.30868329443910064,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TLS,2000-2010
241,-0.43993962882098697,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TGO,2000-2010
242,-0.4713559163352721,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TON,2000-2010
243,0.659184875905974,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TTO,2000-2010
244,0.5431899314413366,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TUN,2000-2010
245,0.12964151691619408,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TUR,2000-2010
246,0.8713225486055176,9,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TKM,2000-2010
247,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TCA,2000-2010
248,,0,GDP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",TUV,2000-2010
